video_id,duration_minutes,title_length,description_length,tags_count,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,total_views,duration_minutes_log,channel_subscribers_log,has_thumbnail_custom_Sim,video_quality_480p,video_quality_4K,video_quality_4k,video_quality_720p,category_  Educação,category_  Fitness,category_  Gaming,category_  Música,category_  Tecnologia,category_  Vlogs,category_Culinária,category_Educação,category_Fitness,category_Gaming,category_Música,category_Tecnologia,category_Vlogs,language_Espanhol,language_INGLÊS,language_Inglês,language_PORTUGUÊS,language_Português,has_subtitles_Sim,promoted_Sim,upload_time_Manhã,upload_time_Noite,upload_time_Tarde,upload_day_Seg-Qui,upload_day_Sexta,upload_day_Sábado,engagement_rate,content_density
VID01641,0.2688276956319911,0.7109080342737083,1.2574158297570739,1.6633435427710968,0.7269796929238675,1.5147487241330633,-0.8081261950402905,1.0651603266402987,0.8443517385596853,0.7231797561086325,1.3219735272008375,-0.3015093916292299,1504292,0.4786127627097951,0.7009361478872101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.02382038652016132,-0.02930062207348935
VID01614,0.053079261802088266,-1.4720676806948563,0.6433045957804864,-1.0768412220150667,0.6377002530620025,0.27302089262806695,1.471542255864326,1.1798776194417868,-0.5442215416251174,0.7789151111201098,-0.6899984169372715,0.38415106600753834,709184,0.32821449213298115,0.6630078617850981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,-0.023580826861205974,-0.5599534921395045
VID01212,1.2936327563240295,0.28963201910433617,-1.524361843196397,0.36175577949766907,0.7040351763015674,0.44628524121015944,0.9649492667744114,0.7210084482358342,1.3721368473468316,-0.0491237477084917,-0.6218078933239254,0.7491543942022358,534478,1.0268789153667497,0.6913489145391128,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.024885378286209053,-0.42448470808941907
VID02107,0.646387454834321,1.7066513428558605,1.0783000531805693,-1.5563735558526453,1.2244929078335316,-0.4200365017003031,1.1771706540958622,-0.4261644797790473,1.1508418184782758,-1.2899867311564173,1.5258421029520786,0.9572404037337924,1331656,0.7072362055778215,0.885992568984607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,-0.026784024428136582,-0.6740109049301286
VID01692,-0.4862918227726688,-0.438026552551852,0.0001769597492156983,0.293251160378015,-0.7158094046819143,-0.33340432740925685,-1.2120314160714387,0.6062911554343461,1.252298165579355,0.765459394285231,-1.5757722288219735,-1.2157233351449208,538397,-0.14276258429686986,-0.3362386961646709,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,-0.015400324161411889,-0.07131732087403364
VID02428,-0.10873206357033885,0.8258014929562644,-0.7969324648550821,1.04680197069421,-1.1685615820454756,0.5617948069315545,-0.8149720462442083,-0.08201260137458286,1.0628187159411029,0.817847895870774,-1.1603021313427204,-0.16164830325556076,219030,0.2033081467443897,-1.5082259581654245,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.02076334975771283,-0.028861040220301462
VID01171,0.8621358886642239,1.4002687863690446,-0.7494119527021318,-0.8028227455364504,-1.2717357606831132,0.5040400240708569,1.327779380582053,-0.6555990653820236,-0.15395043640006084,-0.1282187735703675,1.62215243011732,-0.4788941866397371,400487,0.8223858029507803,-2.465477414413614,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.06543548393525467,-0.5596426713573583
VID00362,0.48457612946189393,-1.6635567784991163,1.5279172066277138,-0.8028227455364504,0.9042453784944002,0.2441435011977182,0.8622614987156448,-1.5733374077939288,-0.42014078262693366,-1.0333718674577408,-0.7160092352227747,0.2647574539812354,965902,0.6139446856554326,0.7715756178311526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,-0.0263803246851116,-0.536745540405931
VID01602,1.2396956478665537,-0.7061112894778161,0.1205789620980339,0.6357742559762855,0.1854849706762159,0.6484269812226007,-1.0682685407891657,-0.08201260137458286,-0.10021745814443711,0.5380782707151235,-0.8748861252909831,1.332477470102173,999922,1.0029457116313625,0.43964331187736155,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.022936610680280495,-0.38263023592517037
VID01178,0.48457612946189393,-0.28483527430844396,-0.0585368144784708,0.15624192213870683,-1.2456731232283529,0.8794461126653907,1.7248387504092837,1.6387467906477395,0.6336619027678975,-1.4511821206503956,0.5121231849062527,0.17947630253387617,322492,0.6139446856554326,-2.106167791982349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,-0.017106556470011393,-0.364136399387479
VID02467,-0.5941660396876203,-0.361430913430148,-0.7749999207844896,-0.04927193522025542,0.06043490292011797,0.4174078497798107,-0.11669522344459593,-0.7703163581835119,-1.5276764462773886,0.359397279648917,-0.782793768658526,-1.2600695338975476,908606,-0.26041855997890545,0.36590973621214834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,-0.022918906519227157,-0.13212281373280652
VID01877,0.2148905871745154,0.13644074086092814,-0.31807191931381434,0.08773730301905275,0.8623701514538359,0.09975654404597442,0.533660640927592,0.8357257410373224,0.9267187381225822,0.6025564265127148,1.0365575211491003,0.47625470957068633,1224822,0.442552206737267,0.7554097319446152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.02419416552267247,-0.33314672735134765
VID01291,-0.05479495511286315,1.5534600646124526,1.0015361489334957,-1.213850460254375,-1.1505162320953686,-0.7088104160037907,0.7664195818607961,-0.5408817725805355,1.760993926828319,-1.1160186561389756,-1.5813961895323527,-1.46474429737121,102975,0.24623844167905948,-1.413215153117048,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,-0.017086800465502178,-0.5837507082725631
VID02333,-0.3784176058577174,1.3236731472473404,-0.33269361536087594,-0.7343181264167963,0.041682297085827186,0.3596530669191132,-1.6570117443260937,-0.08201260137458286,-1.5849444888919348,1.4114021054905501,-1.3683886776267458,-0.20599450200818756,1045248,-0.03452957852931041,0.354280393698684,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.020624319740831152,-0.4181953061899613
VID01621,-0.809914473517523,1.3619709668081925,-0.7092022885727124,-1.4193643176133373,-0.8141437848420164,-0.9398295474465806,-1.0135017311578236,0.2621392770298816,-1.2823429797681591,-0.7934912708887357,0.9409501890726562,-0.6528677355923499,272086,-0.5317636102727998,-0.4870530328176073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.02199860561492895,-0.5819526963869542
VID00508,-0.4862918227726688,-1.6635567784991163,1.6010256868630217,-0.1862811734595636,-1.0760014041223052,1.6302582898544582,-1.615936637102587,-1.3439028221909526,1.176647788298411,1.3061469804014736,1.1103720054728254,-1.686475291134344,864076,-0.14276258429686986,-1.1051363018729388,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.008405180878647575,-0.22235031926517917
VID00671,1.0778843224941268,-1.1273873046471883,0.0001769597492156983,-0.11777655433990951,0.9656733913842078,-1.0553391131679757,0.9307200107548226,-1.2291855293894645,-1.1356378088728707,-0.2622978200011639,0.8481548373514017,-0.588054060492357,548212,0.9284943923966756,0.7947477028115796,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,-0.025428004573053165,-0.4723078961173715
VID02242,0.8621358886642239,0.2513341995434842,0.13520065814509552,0.019232683899398664,-0.6765618655614201,-0.5066686759913493,1.0265619276096714,-0.885033650985,1.7206941931366013,-0.8843344353069523,-1.2116207728249293,1.1823826435548208,338095,0.8223858029507803,-0.28279083413967354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.02353120559763722,-0.432827792241761
VID01576,1.2936327563240295,-0.016750537382479894,1.5096400865688866,-0.04927193522025542,0.12841406702911756,1.1682200269688783,0.0886803126729371,0.3768565698313698,-1.0313534102846535,1.204716830656322,0.0706422691414965,0.4694322174548976,2291627,1.0268789153667497,0.4067826339228663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,-0.02143465022292443,-0.4789928578847197
VID02166,0.3227648040894668,-0.7061112894778161,-0.03294884639611299,0.5672696368566313,-0.639412863060785,1.7457678555758533,0.622656706578523,1.6387467906477395,0.45019206253981386,-1.652061629337595,-0.9880683345873618,-1.4988567579501535,260987,0.5137365741276436,-0.2351170973941904,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.0269945350856855,-0.25886379140369786
VID02187,-0.7020402566025716,0.3279298386651882,0.14982235419215711,-0.46029964993817996,0.41648919731544776,1.2259748098295757,-0.7328218317971951,0.0327046914269053,1.4424846280893915,0.27046660290266283,1.2130092884372432,1.1857938896127151,836155,-0.38929609973608714,0.5610337638866274,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-0.023958430382622454,-0.23098077631610173
VID01438,0.48457612946189393,-0.28483527430844396,0.3106610107098348,1.3208204471728264,0.6885942832388382,-0.33340432740925685,-1.383177696169383,0.14742198422839345,-0.6163368545471387,-1.5216709519884404,-1.633417826103359,-0.9632911268607376,2586141,0.6139446856554326,0.6848356914511611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.026988349360760045,-0.1545395852936444
VID00241,0.5385132379193697,1.0938862298822285,1.6010256868630217,0.7042788750959396,-0.6131334026342311,1.2837295926902732,1.006024373997918,0.2621392770298816,1.368601782987909,-0.17848987809052347,1.3810251146598178,-1.1031522152344067,436755,0.6457624056693331,-0.20293569857056476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,-0.020980272620651247,-0.2755380196952836
VID01977,0.646387454834321,1.4385666059298965,0.6798588358981404,-0.04927193522025542,-0.5414914790374327,0.6484269812226007,-0.8697388558755503,1.5240294978462514,-0.1479408269898924,-1.0013376989523697,1.3810251146598178,-1.474978035544893,343381,0.7072362055778215,-0.12092360275029215,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,-0.024613070302235786,-0.420850831436399
VID01805,0.7003245632917967,0.48112111690859627,-0.6031949922315157,0.8412881133352477,0.44793885312893694,1.1393426355385294,0.7321903258412072,0.3768565698313698,-0.26671898944969225,1.2243198292939372,1.2010583719276877,-0.11047961238714521,1297352,0.73695587907213,0.5762980418030254,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,-0.022456306840344078,-0.2805120950431358
VID00071,0.8621358886642239,0.21303637998263217,-1.0308796016080677,-0.11777655433990951,1.0575676130368694,-0.0027814837506591914,0.8759532011234804,-1.3439028221909526,-0.7489017680067368,0.7504327054340975,-0.0005753853401025435,1.3734124227969056,3343360,0.8223858029507803,0.8282755446036374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.024266519079117765,-0.4539636054276938
VID00565,1.2396956478665537,-0.361430913430148,-0.16454411081966747,1.04680197069421,-0.1661812397661484,-1.1708486788893706,-0.9313515167108103,-1.2291855293894645,1.0066111926342334,1.157997488955525,-0.16204910525043714,-1.35558442351859,767659,1.0029457116313625,0.21345617634385577,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-0.020063740247867067,-0.32714872631209646
VID02177,-1.025662907347426,0.13644074086092814,0.5409527234510552,1.1838112089335182,-0.2597093773848259,-1.1130938960286731,0.8759532011234804,-0.08201260137458286,-1.175230529692804,-1.2166974714415704,1.57645774934549,1.5883209244442507,495293,-0.8715886456344055,0.14159871524335893,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.025905487167698586,0.8564568121001461
VID01296,1.023947214036651,0.3662276582260402,-0.2997947992549873,-0.8028227455364504,0.8502074152265574,1.2837295926902732,1.6906094943896948,1.0651603266402987,1.6917066653934358,1.5900830965567567,0.6358503205345921,0.10442888926020005,2416195,0.9027376001035736,0.7506561933014855,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-0.02286022655776768,-0.5675686013020832
VID00074,-0.7559773650600473,-0.9741960264037802,0.0001769597492156983,1.5948389236514426,0.3683957971909459,-0.7376878074341394,0.828032242696056,0.6062911554343461,0.632954889896113,0.9503559702853156,-0.0005753853401025435,0.5308346464969962,1005524,-0.4586544159230889,0.5371487174672022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,-0.02269917899222676,0.6111701380212932
VID01193,-1.34928555809228,-0.8976003872820761,-0.19744292692555607,0.6357742559762855,-0.8727143807106871,-0.6510556331430931,-1.2736440769066986,-0.6555990653820236,-1.2551229842044551,0.20619335649849604,1.034448535882708,1.6190221389653001,428681,-1.6282959155867085,-0.5914858574534183,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,-0.014858671470736176,1.5037410909193414
VID00351,-0.3784176058577174,1.0172905907605243,-1.3342797945845961,-1.282355079374029,0.2995209477103704,0.5329174155012057,0.8417239451038916,1.5240294978462514,-0.13662862104134005,-1.1857561530344636,0.007372711149732062,-1.3726406538080618,898117,-0.03452957852931041,0.5017314752035903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,-0.026320811221740948,-0.5775268209762247
VID02308,-0.3784176058577174,-1.2422807633297444,-0.2120646229726177,0.293251160378015,0.00802827439243651,-0.9109521560162319,1.5263090654956684,-0.3114471869775592,-0.22429821714262085,1.1921490545262832,-1.5849111649763397,-0.02178721488189161,1248221,-0.03452957852931041,0.3330029961191901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,-0.02093363541523151,-0.11944871596571732
VID00762,-0.4323547143151931,1.7066513428558605,-0.6982360165374162,0.15624192213870683,0.8983911582559733,1.197097418399227,-1.3147191841302053,1.5240294978462514,-1.6570598018139562,0.391021629367439,-0.7806847833921339,0.3329823751391228,790092,-0.08756346251834977,0.7693339816850189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.02451999668090456,-0.1377718401661376
VID01633,-1.1335371242623773,1.3236731472473404,-1.5462943872669894,-1.282355079374029,-0.5727165682015642,0.33077567548876446,0.32828510481005896,-0.5408817725805355,-0.6516874981363648,-0.5492392739266737,0.777152333382866,1.424581113665321,295587,-1.080029762929754,-0.15570128516228815,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-0.02275372790866044,-0.4381117455382442
VID01744,1.2396956478665537,-1.2039829437688923,0.2631404985568846,-0.5288042690578341,-0.6754235449595036,0.44628524121015944,0.7801112842686316,0.7210084482358342,1.805535737750744,1.602172750768805,-1.4337672208849024,-1.3692294077501674,1383512,1.0029457116313625,-0.2812896500515598,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,-0.012391775223712383,-0.5398278464955463
VID00882,0.2688276956319911,0.9406949516388204,1.3561122780747399,-1.5563735558526453,-1.0733272541368508,-1.5173773760535556,0.6705776650059474,-1.5733374077939288,-0.40281896726821287,-0.3275956133724534,-0.678047500427716,-1.3965193762133226,122903,0.4786127627097951,-1.0959103052346117,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,-0.011051751387524626,-0.669771382168272
VID01540,0.053079261802088266,0.28963201910433617,-0.10240190261965562,-1.5563735558526453,-0.08061876513503058,0.5617948069315545,-1.1230353504205077,-1.688054700595417,-0.14864783986167693,-1.6731672968603235,1.6348063417156729,1.4586935742442646,519304,0.32821449213298115,0.2742696046635591,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-0.027167608466155534,-0.6665650204156072
VID00077,0.48457612946189393,-0.09334617650418392,1.4182544862747517,0.6357742559762855,1.1737072891425926,-1.1997260703197195,1.3414710829898886,0.6062911554343461,-1.6372634414039895,-1.3397114106274413,0.06290932316472529,-1.1133859534080899,1544531,0.6139446856554326,0.8688432116759268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.026831847554853988,-0.27783182887825303
VID00433,-0.3784176058577174,0.13644074086092814,-0.6836143204903545,-0.11777655433990951,0.9330570214844007,1.3703617669813195,0.8417239451038916,-0.3114471869775592,0.46009024274479715,-0.14980256301108663,0.11985192535731329,0.9947641103706305,1460704,-0.03452957852931041,0.7825226457818689,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.025256879959404552,-0.23894735205541492
VID01749,0.2688276956319911,1.2853753276864885,0.4788105152510433,0.15624192213870683,0.7324880288977667,-0.16013997882716435,0.41043531925707216,-1.4586201149924407,0.611390997306685,-1.222844753244307,1.074519255944159,0.8787817444022219,687421,0.4786127627097951,0.7032217871814779,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.026573081348133108,-0.3290954459476429
VID01103,-0.4862918227726688,1.0555884103213764,-0.6543709283962313,-1.4878689367329911,0.7387294330143963,-1.3729904189018118,0.6295025577824408,-0.4261644797790473,1.4152646325256875,0.6792608427846376,0.2527179971400186,-1.2327795654343927,1358761,-0.14276258429686986,0.7058042108145769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,-0.0239017863594123,-0.6322970291840028
VID00158,0.8621358886642239,0.9789927711996724,-0.7384456806668356,0.6357742559762855,-0.47773520042669865,1.3992391584116683,0.9854868203861646,-1.4586201149924407,-0.8634378532358294,1.2762302089614896,-0.136038286964934,-0.1582370571976664,535580,0.8223858029507803,-0.05404287866465643,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,-0.016996818516893906,-0.33771663290506293
VID01581,-1.1335371242623773,-1.5486633198165602,1.5937148388394908,-0.8028227455364504,-0.9192642077740869,1.2259748098295757,1.1224038444645201,0.2621392770298816,0.09633212021166021,1.619999867996741,-1.1799859938290471,-1.2498357957238646,341861,-1.080029762929754,-0.6847175225123384,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,-0.0032410331985589175,-0.13604574875595316
VID01570,0.3767019125469425,-0.361430913430148,-0.906595185208044,0.7727834942155937,-1.280462885297805,0.7639365469439957,0.32828510481005896,-1.688054700595417,0.16349834303118987,0.04281226680798918,-0.37294763188965196,0.5035446780338413,143759,0.5479710788967969,-2.6301223780598604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.09733284807170042,-0.23098077631610173
VID02484,0.4306390210044182,-1.1656851242080402,0.4532225471686855,1.5948389236514426,0.5003609690117465,-0.4489138931306519,0.150292973508197,1.5240294978462514,-1.6362029220963128,-0.21284635305470614,-1.3627647169163666,-1.0588060164817799,1132407,0.5813602002619829,0.6011482697639265,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,-0.02487905044154096,-0.09078847397672488
VID00136,0.5385132379193697,1.0555884103213764,1.4401870303453441,-1.4193643176133373,0.521488302632348,-0.4200365017003031,-0.5137545932718265,-1.2291855293894645,0.49084530266742393,0.028810124923978345,-0.2562504471492864,-1.4886230197764705,703570,0.6457624056693331,0.6109618913657534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,-0.024526768873255216,-0.6488554642235635
VID02104,0.9160729971216995,-0.9741960264037802,-0.0731585105255324,1.115306589813864,-0.4257364055840575,1.5436261155634121,1.6563802383701058,-0.3114471869775592,-1.242750258948226,0.5207292754051783,-0.06714476826279049,-1.307826978708069,386482,0.8497037161145342,-0.003137234656348403,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-0.020035702794576324,-0.2724069701605303
VID01028,1.2936327563240295,0.17473856042178015,0.8516637644511144,-0.5288042690578341,0.6729778668179904,0.7639365469439957,-0.5616755516992509,-1.5733374077939288,0.01820719787947045,1.3078545586800117,1.0428844769482766,-0.6324002592449838,2961481,1.0268789153667497,0.6781973374259331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,-0.022878141754503645,-0.5425856993125704
VID01731,0.7542616717492725,-0.552920011234408,1.4621195744159365,-1.0083366028954126,-1.2363574791187926,-1.228603461750068,0.9717951179783292,-1.688054700595417,1.006257686198341,-1.4597883151742268,0.5086082094622659,1.656545845602138,89770,0.7660363699922094,-2.0073678559082357,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.01851361907711671,-0.5868494096073358
VID00912,-1.565033991922183,-0.016750537382479894,-1.5170509951728661,-1.0083366028954126,0.3467806118838088,1.3414843755509707,0.6295025577824408,0.14742198422839345,-1.3353689451519983,-1.2619824473883956,-0.8889460270669308,-0.5914653065502513,1245237,-2.565563094219592,0.5261914924402591,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,-0.026479996137555827,0.5975431005724681
VID02226,1.1318214309516024,-1.1273873046471883,0.34721525082748883,-0.7343181264167963,0.9290767712164756,0.850568721235042,0.02022180063375943,0.3768565698313698,0.3010123465932796,0.855551224260891,-1.4675109851471766,1.0971014921074616,1242512,0.9537697210170388,0.7810186999837699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,-0.02395981530336452,-0.5627739029404596
VID02154,0.9160729971216995,-1.4337698611340044,1.6887558631453914,0.019232683899398664,1.2057816016129157,-0.9687069388769294,1.5126173630878328,-0.3114471869775592,-1.5884795532508575,0.7966056220857625,-0.9037089239316758,-0.6972139343449767,1591940,0.8497037161145342,0.8797142423820494,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.024389736663091143,-0.4381117455382442
VID00052,-0.5402289312301445,0.40452547778689224,-1.3306243705728307,-0.5973088881774882,-0.4838010811852098,-0.27564954454855933,0.8964907547352337,-1.2291855293894645,-1.1370518346164398,-1.0043430367225965,-0.9683844721010351,0.5854145834233061,303544,-0.20031129956075402,-0.06018453531165065,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.024806431765163214,-0.33679768450567454
